ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-11-17,4664.161381854161,3661.81266502521,5916.402693347025,4655.328589770273,4672.014966095063,112.14743442524205,112.14743442524205,112.14743442524205,-102.66917574066744,-102.66917574066744,-102.66917574066744,214.8166101659095,214.8166101659095,214.8166101659095,0.0,0.0,0.0,4776.308816279403
2015-11-18,4664.062418835777,3629.261399490223,5733.093804942438,4655.086349307465,4672.022812996228,11.314009270447773,11.314009270447773,11.314009270447773,-219.647338468526,-219.647338468526,-219.647338468526,230.96134773897376,230.96134773897376,230.96134773897376,0.0,0.0,0.0,4675.376428106225
2015-11-19,4663.963455817394,3574.2910031045603,5663.792796826005,4654.870912270617,4672.05261943464,-60.44702528762251,-60.44702528762251,-60.44702528762251,-309.0893061478769,-309.0893061478769,-309.0893061478769,248.64228086025443,248.64228086025443,248.64228086025443,0.0,0.0,0.0,4603.516430529771
2015-11-20,4663.864492799012,3840.3634947467517,5914.2212977035015,4654.607609690916,4672.110727346749,214.15765771736966,214.15765771736966,214.15765771736966,-54.52855513708226,-54.52855513708226,-54.52855513708226,268.6862128544519,268.6862128544519,268.6862128544519,0.0,0.0,0.0,4878.022150516382
2015-11-21,4663.765529780629,4069.781798255842,6248.72411053721,4654.392989037151,4672.121088341145,442.6193209393995,442.6193209393995,442.6193209393995,150.70369944099397,150.70369944099397,150.70369944099397,291.91562149840547,291.91562149840547,291.91562149840547,0.0,0.0,0.0,5106.384850720028
2015-11-22,4663.666566762245,4059.0731927912902,6250.6301531372565,4654.156499832721,4672.156202049994,466.42361022684986,466.42361022684986,466.42361022684986,147.3014054813291,147.3014054813291,147.3014054813291,319.1222047455208,319.1222047455208,319.1222047455208,0.0,0.0,0.0,5130.090176989094
2015-11-23,4663.567603743862,4343.3810621134835,6565.928114292785,4653.941030070521,4672.181144334607,738.96970486444,738.96970486444,738.96970486444,387.92927057176655,387.92927057176655,387.92927057176655,351.0404342926735,351.0404342926735,351.0404342926735,0.0,0.0,0.0,5402.537308608302
2015-11-24,4663.468640725479,3804.7137237885827,6115.520162014471,4653.701335397169,4672.294350903252,285.6526702051671,285.6526702051671,285.6526702051671,-102.66917574111777,-102.66917574111777,-102.66917574111777,388.3218459462849,388.3218459462849,388.3218459462849,0.0,0.0,0.0,4949.121310930646
2015-11-25,4663.369677707096,3836.4806796633507,5902.364824943871,4653.474766823732,4672.401136870379,211.8634478192926,211.8634478192926,211.8634478192926,-219.64733846876499,-219.64733846876499,-219.64733846876499,431.5107862880576,431.5107862880576,431.5107862880576,0.0,0.0,0.0,4875.233125526389
2015-11-26,4663.270714688712,3736.5650041377853,5865.525527445323,4653.249961114148,4672.4831107893415,171.93300000082317,171.93300000082317,171.93300000082317,-309.0893061483442,-309.0893061483442,-309.0893061483442,481.0223061491673,481.0223061491673,481.0223061491673,0.0,0.0,0.0,4835.203714689535
2015-11-27,4663.171751670329,4164.149916172212,6198.667038826947,4652.98774858701,4672.579547321656,482.59428840043205,482.59428840043205,482.59428840043205,-54.52855513669992,-54.52855513669992,-54.52855513669992,537.122843537132,537.122843537132,537.122843537132,0.0,0.0,0.0,5145.766040070761
2015-11-28,4663.072788651947,4341.881020740191,6462.127351172658,4652.771071842382,4672.636751547297,750.6179725268408,750.6179725268408,750.6179725268408,150.7036994419634,150.7036994419634,150.7036994419634,599.9142730848775,599.9142730848775,599.9142730848775,0.0,0.0,0.0,5413.690761178788
2015-11-29,4662.973825633563,4395.2470068121265,6524.512346991196,4652.57455120452,4672.658912564992,816.6232229689967,816.6232229689967,816.6232229689967,147.30140548132354,147.30140548132354,147.30140548132354,669.3218174876732,669.3218174876732,669.3218174876732,0.0,0.0,0.0,5479.59704860256
2015-11-30,4662.87486261518,4761.025526313416,6773.264847202149,4652.341994473028,4672.701559920489,1133.015491404056,1133.015491404056,1133.015491404056,387.9292705718557,387.9292705718557,387.9292705718557,745.0862208322004,745.0862208322004,745.0862208322004,0.0,0.0,0.0,5795.890354019236
2015-12-01,4662.775899596797,4271.522822980966,6471.544587742978,4652.127869640231,4672.785226732317,724.0913009673266,724.0913009673266,724.0913009673266,-102.66917574134587,-102.66917574134587,-102.66917574134587,826.7604767086724,826.7604767086724,826.7604767086724,0.0,0.0,0.0,5386.867200564124
2015-12-02,4662.676936578415,4245.442180208778,6456.991944538818,4651.902598314121,4672.885693982636,694.0639498515553,694.0639498515553,694.0639498515553,-219.64733846814437,-219.64733846814437,-219.64733846814437,913.7112883196997,913.7112883196997,913.7112883196997,0.0,0.0,0.0,5356.7408864299705
2015-12-03,4662.577973560031,4257.323268031101,6451.907721643588,4651.674198883711,4672.863469051121,696.0360103574893,696.0360103574893,696.0360103574893,-309.0893061480317,-309.0893061480317,-309.0893061480317,1005.125316505521,1005.125316505521,1005.125316505521,0.0,0.0,0.0,5358.61398391752
2015-12-04,4662.479010541648,4602.542176797482,6708.678722314348,4651.435649662801,4672.95134601864,1045.491592756875,1045.491592756875,1045.491592756875,-54.52855513593244,-54.52855513593244,-54.52855513593244,1100.0201478928075,1100.0201478928075,1100.0201478928075,0.0,0.0,0.0,5707.970603298523
2015-12-05,4662.380047523266,4883.794813020756,7115.742007929127,4651.209081089363,4672.975961055487,1347.9634919540038,1347.9634919540038,1347.9634919540038,150.70369944150536,150.70369944150536,150.70369944150536,1197.2597925124983,1197.2597925124983,1197.2597925124983,0.0,0.0,0.0,6010.34353947727
2015-12-06,4662.2810845048825,5048.340933896745,7269.103551977907,4650.966802303933,4672.994021018337,1442.8758069751586,1442.8758069751586,1442.8758069751586,147.30140548056295,147.30140548056295,147.30140548056295,1295.5744014945956,1295.5744014945956,1295.5744014945956,0.0,0.0,0.0,6105.156891480041
2015-12-07,4662.1821214864985,5357.902237093075,7564.191221040973,4650.687658087619,4672.990508094942,1781.5130545365093,1781.5130545365093,1781.5130545365093,387.92927057189195,387.92927057189195,387.92927057189195,1393.5837839646172,1393.5837839646172,1393.5837839646172,0.0,0.0,0.0,6443.695176023008
2015-12-08,4662.0831584681155,5039.383423591826,7170.309153205077,4650.462189648221,4672.9866985619665,1387.1550252737072,1387.1550252737072,1387.1550252737072,-102.66917574102871,-102.66917574102871,-102.66917574102871,1489.824201014736,1489.824201014736,1489.824201014736,0.0,0.0,0.0,6049.2381837418225
2015-12-09,4661.984195449733,4901.524732233037,7126.255902017666,4650.232962244619,4673.021812302779,1363.1304878358044,1363.1304878358044,1363.1304878358044,-219.64733846892318,-219.64733846892318,-219.64733846892318,1582.7778263047278,1582.7778263047278,1582.7778263047278,0.0,0.0,0.0,6025.1146832855375
2015-12-10,4661.885232431349,4997.914684710432,7137.561738538932,4650.024069552326,4673.043395727724,1361.8148836421065,1361.8148836421065,1361.8148836421065,-309.0893061477193,-309.0893061477193,-309.0893061477193,1670.904189789826,1670.904189789826,1670.904189789826,0.0,0.0,0.0,6023.700116073456
2015-12-11,4661.786269412966,5268.323681688622,7355.410560395047,4649.826599792259,4673.025859803206,1698.1443101184282,1698.1443101184282,1698.1443101184282,-54.52855513679017,-54.52855513679017,-54.52855513679017,1752.6728652552183,1752.6728652552183,1752.6728652552183,0.0,0.0,0.0,6359.930579531394
2015-12-12,4661.687306394583,5640.019782915934,7684.901442454432,4649.613532559406,4672.996206458581,1977.3003246601997,1977.3003246601997,1977.3003246601997,150.70369944176105,150.70369944176105,150.70369944176105,1826.5966252184387,1826.5966252184387,1826.5966252184387,0.0,0.0,0.0,6638.9876310547825
2015-12-13,4661.588343376201,5589.463750555533,7769.895352165305,4649.326004629852,4673.017004086276,2038.5656748484525,2038.5656748484525,2038.5656748484525,147.3014054807493,147.3014054807493,147.3014054807493,1891.264269367703,1891.264269367703,1891.264269367703,0.0,0.0,0.0,6700.154018224654
2015-12-14,4661.489380357817,5890.270674826006,8073.188185316288,4649.083542076882,4673.089911665401,2333.3016060511136,2333.3016060511136,2333.3016060511136,387.9292705718416,387.9292705718416,387.9292705718416,1945.3723354792717,1945.3723354792717,1945.3723354792717,0.0,0.0,0.0,6994.790986408931
2015-12-15,4661.390417339434,5391.453369470487,7600.902594211118,4648.850841957541,4673.185504801929,1885.0857489143089,1885.0857489143089,1885.0857489143089,-102.66917574147905,-102.66917574147905,-102.66917574147905,1987.7549246557878,1987.7549246557878,1987.7549246557878,0.0,0.0,0.0,6546.476166253743
2015-12-16,4661.291454321051,5392.457325045519,7493.695553973847,4648.618141838199,4673.25831246494,1797.763576693177,1797.763576693177,1797.763576693177,-219.64733846862234,-219.64733846862234,-219.64733846862234,2017.4109151617993,2017.4109151617993,2017.4109151617993,0.0,0.0,0.0,6459.055031014228
2015-12-17,4661.192491302669,5257.353899220095,7496.267144319547,4648.3854417188595,4673.370719994088,1724.4385938259084,1724.4385938259084,1724.4385938259084,-309.0893061474069,-309.0893061474069,-309.0893061474069,2033.5278999733155,2033.5278999733155,2033.5278999733155,0.0,0.0,0.0,6385.631085128577
2015-12-18,4661.093528284285,5564.454149791127,7760.544078708619,4648.034018546656,4673.474801838663,1980.9737057110449,1980.9737057110449,1980.9737057110449,-54.52855513640779,-54.52855513640779,-54.52855513640779,2035.5022608474528,2035.5022608474528,2035.5022608474528,0.0,0.0,0.0,6642.06723399533
2015-12-19,4660.994565265902,5752.067669117507,7920.262886136812,4647.81296579355,4673.599315994869,2173.6585836434447,2173.6585836434447,2173.6585836434447,150.7036994410463,150.7036994410463,150.7036994410463,2022.9548842023987,2022.9548842023987,2022.9548842023987,0.0,0.0,0.0,6834.653148909347
2015-12-20,4660.895602247519,5758.814903654436,7826.06243232002,4647.591913040442,4673.7282193414285,2143.0435344658567,2143.0435344658567,2143.0435344658567,147.30140548074377,147.30140548074377,147.30140548074377,1995.7421289851131,1995.7421289851131,1995.7421289851131,0.0,0.0,0.0,6803.939136713376
2015-12-21,4660.796639229136,5885.043365667781,8067.896081097677,4647.370860287336,4673.829852163778,2341.8910418309893,2341.8910418309893,2341.8910418309893,387.9292705717913,387.9292705717913,387.9292705717913,1953.961771259198,1953.961771259198,1953.961771259198,0.0,0.0,0.0,7002.687681060126
2015-12-22,4660.697676210752,5374.52411298918,7516.96690361195,4647.149807534228,4673.882447250566,1795.2845957607383,1795.2845957607383,1795.2845957607383,-102.66917574148498,-102.66917574148498,-102.66917574148498,1897.9537715022236,1897.9537715022236,1897.9537715022236,0.0,0.0,0.0,6455.98227197149
2015-12-23,4660.598713192369,5198.264031404285,7383.592683978043,4646.92875478112,4673.937234458852,1608.6484969602743,1608.6484969602743,1608.6484969602743,-219.6473384687619,-219.6473384687619,-219.6473384687619,1828.2958354290363,1828.2958354290363,1828.2958354290363,0.0,0.0,0.0,6269.247210152644
2015-12-24,4660.499750173986,5080.493983228652,7194.91865991426,4646.719177380275,4673.982095225867,1436.7045581972645,1436.7045581972645,1436.7045581972645,-309.08930614823487,-309.08930614823487,-309.08930614823487,1745.7938643454993,1745.7938643454993,1745.7938643454993,0.0,0.0,0.0,6097.204308371251
2015-12-25,4660.400787155603,5173.716407347926,7297.025116356072,4646.512325893531,4674.026727050136,1596.9389582498623,1596.9389582498623,1596.9389582498623,-54.528555136452965,-54.528555136452965,-54.528555136452965,1651.4675133863154,1651.4675133863154,1651.4675133863154,0.0,0.0,0.0,6257.339745405466
2015-12-26,4660.30182413722,5235.374419360726,7472.23450041407,4646.297177702372,4674.0439779466,1697.2348918235566,1697.2348918235566,1697.2348918235566,150.70369944058825,150.70369944058825,150.70369944058825,1546.5311923829684,1546.5311923829684,1546.5311923829684,0.0,0.0,0.0,6357.536715960777
2015-12-27,4660.202861118837,5151.7328517241,7298.073720702716,4646.071210285938,4674.093077709111,1579.6723571082691,1579.6723571082691,1579.6723571082691,147.30140548121176,147.30140548121176,147.30140548121176,1432.3709516270574,1432.3709516270574,1432.3709516270574,0.0,0.0,0.0,6239.875218227106
2015-12-28,4660.103898100455,5327.873296898753,7475.683759000177,4645.72009783077,4674.164601730248,1698.447061310604,1698.447061310604,1698.447061310604,387.9292705717409,387.9292705717409,387.9292705717409,1310.5177907388631,1310.5177907388631,1310.5177907388631,0.0,0.0,0.0,6358.550959411059
2015-12-29,4660.004935082071,4703.228146264256,6757.81051578052,4645.31782026782,4674.195027789118,1079.9488351339028,1079.9488351339028,1079.9488351339028,-102.66917574116782,-102.66917574116782,-102.66917574116782,1182.6180108750707,1182.6180108750707,1182.6180108750707,0.0,0.0,0.0,5739.953770215974
2015-12-30,4659.905972063688,4474.716020862108,6544.583772194876,4645.054258839218,4674.225214855806,830.7539581525915,830.7539581525915,830.7539581525915,-219.647338468461,-219.647338468461,-219.647338468461,1050.4012966210526,1050.4012966210526,1050.4012966210526,0.0,0.0,0.0,5490.6599302162795
2015-12-31,4659.807009045305,4192.536729076963,6231.09768597211,4644.854357271281,4674.248271428166,606.557956427523,606.557956427523,606.557956427523,-309.0893061479224,-309.0893061479224,-309.0893061479224,915.6472625754453,915.6472625754453,915.6472625754453,0.0,0.0,0.0,5266.364965472828
2016-01-01,4659.708046026923,4290.167028986696,6622.533812508565,4644.6159013705255,4674.231856467169,725.6226746263992,725.6226746263992,725.6226746263992,-54.52855513649803,-54.52855513649803,-54.52855513649803,780.1512297628973,780.1512297628973,780.1512297628973,0.0,0.0,0.0,5385.330720653322
2016-01-02,4659.609083008539,4430.885928357551,6477.095058952118,4644.381133889138,4674.235406612809,796.3937074445706,796.3937074445706,796.3937074445706,150.7036994415577,150.7036994415577,150.7036994415577,645.690008003013,645.690008003013,645.690008003013,0.0,0.0,0.0,5456.002790453109
2016-01-03,4659.5101199901555,4192.56420641653,6408.941867475956,4644.161692346355,4674.33559067135,661.2898576484615,661.2898576484615,661.2898576484615,147.30140548045114,147.30140548045114,147.30140548045114,513.9884521680104,513.9884521680104,513.9884521680104,0.0,0.0,0.0,5320.799977638617
2016-01-04,4659.4111569717725,4397.85469205914,6476.020071243596,4643.882412098361,4674.363094479024,774.6168038272797,774.6168038272797,774.6168038272797,387.9292705717772,387.9292705717772,387.9292705717772,386.6875332555024,386.6875332555024,386.6875332555024,0.0,0.0,0.0,5434.027960799052
2016-01-05,4659.312193953389,3738.823540193742,5936.485899659451,4643.568429800886,4674.364230235039,162.64544458806526,162.64544458806526,162.64544458806526,-102.66917574139595,-102.66917574139595,-102.66917574139595,265.3146203294612,265.3146203294612,265.3146203294612,0.0,0.0,0.0,4821.957638541455
2016-01-06,4659.213230935006,3574.5865276015647,5648.045829581648,4643.330441738189,4674.398127078448,-68.3907305208281,-68.3907305208281,-68.3907305208281,-219.64733846869999,-219.64733846869999,-219.64733846869999,151.25660794787188,151.25660794787188,151.25660794787188,0.0,0.0,0.0,4590.822500414179
2016-01-07,4659.114267916623,3315.609922268856,5449.879683023686,4643.0231162385535,4674.455065450076,-263.3528586204137,-263.3528586204137,-263.3528586204137,-309.08930614836055,-309.08930614836055,-309.08930614836055,45.73644752794688,45.73644752794688,45.73644752794688,0.0,0.0,0.0,4395.761409296209
2016-01-08,4659.01530489824,3481.91007718486,5573.269855577027,4642.700929528733,4674.485390638113,-104.7350028486926,-104.7350028486926,-104.7350028486926,-54.528555136543176,-54.528555136543176,-54.528555136543176,-50.206447712149426,-50.206447712149426,-50.206447712149426,0.0,0.0,0.0,4554.280302049548
2016-01-09,4658.916341879857,3545.6071653394797,5701.9429377180995,4642.378742818912,4674.570070174401,14.972145831948394,14.972145831948394,14.972145831948394,150.70369944201374,150.70369944201374,150.70369944201374,-135.73155361006536,-135.73155361006536,-135.73155361006536,0.0,0.0,0.0,4673.888487711805
2016-01-10,4658.817378861474,3438.9624605722715,5662.880455101328,4642.105592932829,4674.717065167267,-62.90667213504106,-62.90667213504106,-62.90667213504106,147.3014054809191,147.3014054809191,147.3014054809191,-210.20807761596015,-210.20807761596015,-210.20807761596015,0.0,0.0,0.0,4595.910706726433
